epoch,step,test_loss,test_ortho_penalty,test_recon_mse,test_task_mse,test_tau_value,train_loss,train_ortho_penalty,train_recon_mse,train_task_mse,train_tau_value,val_loss,val_ortho_penalty,val_recon_mse,val_task_mse,val_tau_value
4,1249,,,,,,0.541597306728363,0.00018808245658874512,0.07278747856616974,0.46879100799560547,0.10666412860155106,,,,,
4,1299,,,,,,0.5145673155784607,0.0014618784189224243,0.06864302605390549,0.4457780718803406,0.10670868307352066,,,,,
4,1324,,,,,,,,,,,1.2109873294830322,0.00047397613525390625,0.11283107846975327,1.0981090068817139,0.1067291721701622
5,1349,,,,,,0.546343982219696,0.0014487206935882568,0.06810719519853592,0.47809189558029175,0.1067570298910141,,,,,
5,1399,,,,,,0.47853392362594604,0.0001669377088546753,0.06301815062761307,0.41549909114837646,0.10684177279472351,,,,,
5,1449,,,,,,0.49306052923202515,0.001165926456451416,0.06577711552381516,0.42716681957244873,0.10688968747854233,,,,,
5,1499,,,,,,0.5293673872947693,0.0012879818677902222,0.06733159720897675,0.4619069993495941,0.10692134499549866,,,,,
5,1549,,,,,,0.5540360808372498,0.001875653862953186,0.07010893523693085,0.48373955488204956,0.10696247965097427,,,,,
5,1589,,,,,,,,,,,1.2087823152542114,0.000402256817324087,0.10342369973659515,1.1053181886672974,0.10700573772192001
6,1599,,,,,,0.5810874700546265,0.0005674809217453003,0.06842777132987976,0.5126029253005981,0.1069960743188858,,,,,
6,1649,,,,,,0.4975340664386749,5.137920379638672e-05,0.06562790274620056,0.4319010376930237,0.10705102235078812,,,,,
6,1699,,,,,,0.4641755521297455,0.002848520874977112,0.06326386332511902,0.4006268382072449,0.10709982365369797,,,,,
6,1749,,,,,,0.44127321243286133,0.0025963783264160156,0.06442154943943024,0.3765920400619507,0.10713021457195282,,,,,
6,1799,,,,,,0.5377642512321472,0.0017730295658111572,0.06605865061283112,0.4715282917022705,0.10708320885896683,,,,,
6,1849,,,,,,0.4854154586791992,0.0006646513938903809,0.058061227202415466,0.4272877871990204,0.10710370540618896,,,,,
6,1854,,,,,,,,,,,1.2365895509719849,0.0004630088806152344,0.09729047864675522,1.13925302028656,0.1071266382932663
7,1899,,,,,,0.45217305421829224,0.0009291768074035645,0.05836539715528488,0.3937147259712219,0.10716003179550171,,,,,
7,1949,,,,,,0.4827693998813629,6.768107414245605e-05,0.06223968043923378,0.4205229580402374,0.10718245059251785,,,,,
7,1999,,,,,,0.49618908762931824,0.0013447701930999756,0.06493403762578964,0.4311205744743347,0.10717935115098953,,,,,
7,2049,,,,,,0.5008684396743774,0.00010508298873901367,0.07427095621824265,0.4265870153903961,0.10719206184148788,,,,,
7,2099,,,,,,0.5459559559822083,6.94766640663147e-05,0.06162857636809349,0.48432043194770813,0.10722291469573975,,,,,
7,2119,,,,,,,,,,,1.2509807348251343,0.0005941018462181091,0.09351012110710144,1.1574113368988037,0.10721547156572342
8,2149,,,,,,0.5054570436477661,0.0002466961741447449,0.06669464707374573,0.43873775005340576,0.10730960220098495,,,,,
8,2199,,,,,,0.48716631531715393,0.0012005344033241272,0.06591994315385818,0.4211263358592987,0.1072574183344841,,,,,
8,2249,,,,,,0.4869728982448578,4.8488378524780273e-05,0.06085443124175072,0.4261136054992676,0.10732127726078033,,,,,
8,2299,,,,,,0.4802764058113098,0.001751050353050232,0.05756615474820137,0.42253512144088745,0.10734912008047104,,,,,
8,2349,,,,,,0.45161598920822144,0.0012879744172096252,0.06164674088358879,0.3898404538631439,0.10736731439828873,,,,,
8,2384,,,,,,,,,,,1.2798460721969604,0.000954851508140564,0.09054775536060333,1.1892025470733643,0.10734836757183075
9,2399,,,,,,0.4662541449069977,0.000639788806438446,0.060038335621356964,0.40615183115005493,0.10737203806638718,,,,,
9,2449,,,,,,0.4592735171318054,0.000690072774887085,0.05961175262928009,0.39959272742271423,0.10741715878248215,,,,,
9,2499,,,,,,0.400831937789917,0.00013538450002670288,0.051845062524080276,0.3489733338356018,0.10747509449720383,,,,,
9,2549,,,,,,0.45286330580711365,3.859400749206543e-06,0.05639823526144028,0.39646467566490173,0.107465960085392,,,,,
9,2599,,,,,,0.47657105326652527,7.814168930053711e-05,0.063636414706707,0.4129268229007721,0.10754264891147614,,,,,
9,2649,,,,,,0.23015546798706055,0.0008525997400283813,0.0371820330619812,0.19288817048072815,0.1076274886727333,,,,,
9,2649,,,,,,,,,,,1.2944055795669556,0.00012864917516708374,0.08873528987169266,1.2056573629379272,0.10762981325387955
10,2699,,,,,,0.44904571771621704,0.0010837391018867493,0.05748125538229942,0.39145609736442566,0.10770050436258316,,,,,
10,2749,,,,,,0.40019136667251587,0.0005643591284751892,0.053826890885829926,0.34630802273750305,0.10775405913591385,,,,,
10,2799,,,,,,0.46018218994140625,0.0020371228456497192,0.05930054187774658,0.40067794919013977,0.10783439129590988,,,,,
10,2849,,,,,,0.43110793828964233,0.0005225837230682373,0.061153095215559006,0.3699025809764862,0.10785765200853348,,,,,
10,2899,,,,,,0.48281967639923096,0.0033191367983818054,0.06207842752337456,0.42040935158729553,0.10795308649539948,,,,,
10,2914,,,,,,,,,,,1.328963279724121,0.0013996213674545288,0.08481237292289734,1.2440109252929688,0.10795170813798904
11,2949,,,,,,0.48513129353523254,0.0007760971784591675,0.053403787314891815,0.4316498935222626,0.1080072894692421,,,,,
11,2999,,,,,,0.43594303727149963,0.0006853416562080383,0.05806892365217209,0.37780556082725525,0.10807472467422485,,,,,
11,3049,,,,,,0.40446895360946655,0.000214308500289917,0.05731674283742905,0.34713077545166016,0.10810026526451111,,,,,
11,3099,,,,,,0.4512053430080414,0.001756221055984497,0.06006624177098274,0.39096346497535706,0.10817262530326843,,,,,
11,3149,,,,,,0.4278610050678253,0.00018331408500671387,0.052660733461380005,0.3751819431781769,0.10829571634531021,,,,,
11,3179,,,,,,,,,,,1.3470349311828613,0.0012741461396217346,0.08090734481811523,1.2660008668899536,0.10834159702062607
12,3199,,,,,,0.4133715331554413,0.00038238614797592163,0.05098390579223633,0.36234939098358154,0.10835839807987213,,,,,
12,3249,,,,,,0.42601630091667175,0.0009587481617927551,0.05527013540267944,0.3706502914428711,0.10843969881534576,,,,,
12,3299,,,,,,0.43669745326042175,7.453560829162598e-05,0.05069172382354736,0.38599827885627747,0.10852327942848206,,,,,
12,3349,,,,,,0.46666452288627625,0.0011207759380340576,0.056527696549892426,0.4100247323513031,0.10857581347227097,,,,,
12,3399,,,,,,0.4003681540489197,0.00025853514671325684,0.05554124340415001,0.34480106830596924,0.10865150392055511,,,,,
12,3444,,,,,,,,,,,1.342092514038086,0.0014194250106811523,0.07775349169969559,1.2641971111297607,0.1087273582816124
13,3449,,,,,,0.4084228575229645,0.0003238171339035034,0.05358290672302246,0.3548075556755066,0.10873395204544067,,,,,
13,3499,,,,,,0.5227732062339783,0.0016922205686569214,0.056390468031167984,0.46621349453926086,0.1087995246052742,,,,,
13,3549,,,,,,0.4500044584274292,0.000573478639125824,0.05506988987326622,0.39487722516059875,0.1088910698890686,,,,,
13,3599,,,,,,0.4381425678730011,0.0021891966462135315,0.05401276424527168,0.3839108645915985,0.10890883207321167,,,,,
13,3649,,,,,,0.4250122904777527,0.004148274660110474,0.0537160262465477,0.37088143825531006,0.10899505019187927,,,,,
13,3699,,,,,,0.4165918231010437,0.0008403882384300232,0.05084548890590668,0.36566227674484253,0.10910315066576004,,,,,
13,3709,,,,,,,,,,,1.418837547302246,0.0006655678153038025,0.0746917724609375,1.3440793752670288,0.10913277417421341
14,3749,,,,,,0.4099707007408142,0.0035864263772964478,0.05072756111621857,0.3588845133781433,0.10927923768758774,,,,,
14,3799,,,,,,0.45221465826034546,0.001923881471157074,0.05556662008166313,0.39645567536354065,0.10927474498748779,,,,,
14,3849,,,,,,0.3629818260669708,0.00018384307622909546,0.050247568637132645,0.3127158582210541,0.10926337540149689,,,,,
14,3899,,,,,,0.39348915219306946,0.0037849843502044678,0.055662382394075394,0.33744826912879944,0.10939398407936096,,,,,
14,3949,,,,,,0.37417471408843994,0.00110655277967453,0.05145174637436867,0.32261231541633606,0.10944486409425735,,,,,
14,3974,,,,,,,,,,,1.423322081565857,0.001701408065855503,0.07301744818687439,1.3501341342926025,0.10945510119199753
15,3999,,,,,,0.42937979102134705,0.0008695349097251892,0.05004196986556053,0.3792508542537689,0.10952796787023544,,,,,
15,4049,,,,,,0.4381157457828522,6.201118230819702e-05,0.053536009043455124,0.3845735490322113,0.10960086435079575,,,,,
15,4099,,,,,,0.4241366982460022,0.0008793920278549194,0.049931105226278305,0.3741176426410675,0.10970540344715118,,,,,
15,4149,,,,,,0.40314337611198425,4.694610834121704e-05,0.05378491058945656,0.34935376048088074,0.10974124819040298,,,,,
15,4199,,,,,,0.3909483551979065,0.0016312003135681152,0.054010357707738876,0.33677488565444946,0.10978977382183075,,,,,
15,4239,,,,,,,,,,,1.4177931547164917,0.001160554587841034,0.07342877984046936,1.3442485332489014,0.10985533893108368
16,4249,,,,,,0.36651936173439026,0.0003652721643447876,0.055837757885456085,0.31064507365226746,0.10987618565559387,,,,,
16,4299,,,,,,0.4198934733867645,0.0021531134843826294,0.05053422600030899,0.36914393305778503,0.10997365415096283,,,,,
16,4349,,,,,,0.40256914496421814,0.0001275390386581421,0.05837704986333847,0.34417933225631714,0.10999463498592377,,,,,
16,4399,,,,,,0.3659539520740509,0.0006452500820159912,0.05372929573059082,0.3121601343154907,0.11009663343429565,,,,,
16,4449,,,,,,0.3832014501094818,0.0007199272513389587,0.056117888540029526,0.3270115554332733,0.11013585329055786,,,,,
16,4499,,,,,,0.3848843574523926,0.0009132102131843567,0.057911407202482224,0.32688164710998535,0.11017780750989914,,,,,
16,4504,,,,,,,,,,,1.4293553829193115,0.00034742802381515503,0.07577932626008987,1.3535414934158325,0.11018470674753189
17,4549,,,,,,0.38480624556541443,0.002830997109413147,0.06047576665878296,0.32404738664627075,0.11023681610822678,,,,,
17,4599,,,,,,0.3859970271587372,0.000781230628490448,0.0642719641327858,0.32164695858955383,0.11025185883045197,,,,,
17,4649,,,,,,0.41414356231689453,0.0020474568009376526,0.06572207808494568,0.3482167422771454,0.11040402203798294,,,,,
17,4699,,,,,,0.41131046414375305,0.0027942508459091187,0.0605473592877388,0.3504836857318878,0.1104707270860672,,,,,
17,4749,,,,,,0.3877602815628052,0.002902671694755554,0.057652827352285385,0.32981717586517334,0.11056124418973923,,,,,
17,4769,,,,,,,,,,,1.4329997301101685,0.002506762742996216,0.08155548572540283,1.3511933088302612,0.11059378832578659
18,4799,,,,,,0.43986833095550537,0.0005017295479774475,0.06636149436235428,0.3734566569328308,0.11064212769269943,,,,,
18,4849,,,,,,0.3698698580265045,7.54818320274353e-05,0.0648774579167366,0.3049848675727844,0.11072678118944168,,,,,
18,4899,,,,,,0.5242419838905334,0.00011265277862548828,0.06801573932170868,0.456214964389801,0.11079493165016174,,,,,
18,4949,,,,,,0.434652179479599,0.0005088299512863159,0.07074896991252899,0.363852322101593,0.11085242033004761,,,,,
18,4999,,,,,,0.4001302421092987,0.0011594258248806,0.06662658601999283,0.33338773250579834,0.11087594926357269,,,,,
18,5034,,,,,,,,,,,1.4276968240737915,0.000475514680147171,0.0910387933254242,1.3366098403930664,0.11092566698789597
19,5049,,,,,,0.3946172893047333,0.0008198469877243042,0.06593210250139236,0.32860320806503296,0.11092870682477951,,,,,
19,5099,,,,,,0.36522912979125977,0.000582963228225708,0.06252075731754303,0.3026500940322876,0.11102952063083649,,,,,
19,5149,,,,,,0.4079712927341461,0.002084694802761078,0.0874774232506752,0.3202854096889496,0.11105974018573761,,,,,
19,5199,,,,,,0.4302161633968353,0.0003200434148311615,0.07522433251142502,0.3549598157405853,0.111115962266922,,,,,
19,5249,,,,,,0.4378072917461395,0.0016655884683132172,0.0802503451704979,0.3573903739452362,0.11124119907617569,,,,,
19,5299,,,,,,0.5045038461685181,0.001020573079586029,0.18546681106090546,0.31893500685691833,0.11129152029752731,,,,,
19,5299,,,,,,,,,,,1.4509994983673096,0.00013573840260505676,0.10459645092487335,1.3463897705078125,0.11128892749547958
20,5349,,,,,,0.42569637298583984,0.00025501102209091187,0.08525218069553375,0.3404186964035034,0.11132260411977768,,,,,
20,5399,,,,,,0.4384066164493561,0.0001284182071685791,0.10795703530311584,0.33043673634529114,0.11143017560243607,,,,,
20,5449,,,,,,0.4349067211151123,0.000886138528585434,0.10198900103569031,0.3328291177749634,0.11149218678474426,,,,,
20,5499,,,,,,0.41238462924957275,0.0015864595770835876,0.09299132972955704,0.3192346692085266,0.11162522435188293,,,,,
20,5549,,,,,,0.4351351857185364,0.00018712133169174194,0.1197255477309227,0.3153909146785736,0.11169802397489548,,,,,
20,5564,,,,,,,,,,,1.4646812677383423,0.0021580406464636326,0.12755684554576874,1.3369085788726807,0.11170396953821182
21,5599,,,,,,0.4196709394454956,0.0013827234506607056,0.10149707645177841,0.3180355727672577,0.11171763390302658,,,,,
21,5649,,,,,,0.42191916704177856,0.0013357773423194885,0.09061230719089508,0.33117327094078064,0.11181384325027466,,,,,
21,5699,,,,,,0.4523894488811493,0.0001119859516620636,0.12856218218803406,0.32381606101989746,0.11188844591379166,,,,,
21,5749,,,,,,0.49239933490753174,0.0011974796652793884,0.12608256936073303,0.36619701981544495,0.11196897178888321,,,,,
21,5799,,,,,,0.47835269570350647,0.00037801265716552734,0.13380485773086548,0.3445100486278534,0.11206353455781937,,,,,
21,5829,,,,,,,,,,,1.4792358875274658,0.0017454561311751604,0.15710538625717163,1.3219561576843262,0.11207674443721771
22,5849,,,,,,0.45402663946151733,0.0001913793385028839,0.12961626052856445,0.32439124584198,0.11210767924785614,,,,,
22,5899,,,,,,0.46244674921035767,0.0012140385806560516,0.1455613225698471,0.3167640268802643,0.11214327067136765,,,,,
22,5949,,,,,,0.47235357761383057,0.0007215440273284912,0.12141537666320801,0.35086604952812195,0.11224566400051117,,,,,
22,5999,,,,,,0.5237125754356384,0.000882461667060852,0.169459730386734,0.3541645407676697,0.11229633539915085,,,,,
22,6049,,,,,,0.5668255686759949,0.004541777074337006,0.16398419439792633,0.40238717198371887,0.11235857009887695,,,,,
22,6094,,,,,,,,,,,1.4923428297042847,0.0008413675241172314,0.1999462991952896,1.2923117876052856,0.1124509871006012
23,6099,,,,,,0.4603981375694275,0.0008398741483688354,0.16165569424629211,0.29865846037864685,0.11246319115161896,,,,,
23,6149,,,,,,0.49885156750679016,0.0022687576711177826,0.1496593952178955,0.34896528720855713,0.11254038661718369,,,,,
23,6199,,,,,,0.5003800392150879,0.0012522339820861816,0.18626512587070465,0.31398969888687134,0.11259429156780243,,,,,
23,6249,,,,,,0.5397107601165771,0.0031879395246505737,0.20151084661483765,0.3378811478614807,0.11270841956138611,,,,,
23,6299,,,,,,0.5548218488693237,0.0003210417926311493,0.1939999908208847,0.3607897460460663,0.11278627067804337,,,,,
23,6349,,,,,,0.5070230960845947,0.0014296770095825195,0.17909882962703705,0.3277812600135803,0.11284976452589035,,,,,
23,6359,,,,,,,,,,,1.5369439125061035,0.00092344731092453,0.2535463869571686,1.2833051681518555,0.11285438388586044
24,6399,,,,,,0.5028074979782104,0.0003392733633518219,0.19945529103279114,0.3033182919025421,0.11294766515493393,,,,,
24,6449,,,,,,0.5548242926597595,0.0014720074832439423,0.2423963099718094,0.3122807443141937,0.11296620219945908,,,,,
24,6499,,,,,,0.46883121132850647,0.002007700502872467,0.16449159383773804,0.30413883924484253,0.1130366101861,,,,,
24,6549,,,,,,0.6210208535194397,0.0025267861783504486,0.28889980912208557,0.33186835050582886,0.11309781670570374,,,,,
24,6599,,,,,,0.5284151434898376,0.00032498687505722046,0.24324649572372437,0.2851361334323883,0.11315787583589554,,,,,
24,6624,,,,,,,,,,,1.5819015502929688,0.000641888880636543,0.31667375564575195,1.2651640176773071,0.11320601403713226
25,6649,,,,,,0.6135479211807251,0.00047489069402217865,0.29809990525245667,0.31540051102638245,0.1132136881351471,,,,,
25,6699,,,,,,0.5604453086853027,0.0015438087284564972,0.25313928723335266,0.3071516752243042,0.11325278133153915,,,,,
25,6749,,,,,,0.6791987419128418,0.00044590048491954803,0.3296344578266144,0.3495196998119354,0.11334564536809921,,,,,
25,6799,,,,,,0.655239999294281,0.0032373201102018356,0.2975780665874481,0.35733819007873535,0.11341901123523712,,,,,
25,6849,,,,,,0.6365779042243958,0.002160433679819107,0.33330485224723816,0.3030569851398468,0.11354152858257294,,,,,
25,6889,,,,,,,,,,,1.6253986358642578,0.0005353055894374847,0.3888992667198181,1.2364459037780762,0.11358387023210526
26,6890,0.8732731342315674,0.000402256817324087,0.08212629705667496,0.791106641292572,0.10700573772192001,,,,,,,,,,
