epoch,step,test_loss,test_ortho_penalty,test_recon_mse,test_task_mse,test_tau_value,train_loss,train_ortho_penalty,train_recon_mse,train_task_mse,train_tau_value,val_loss,val_ortho_penalty,val_recon_mse,val_task_mse,val_tau_value
12,3249,,,,,,0.9649239778518677,0.00040902942419052124,0.565611720085144,0.3992713689804077,0.10706840455532074,,,,,
12,3299,,,,,,0.9318415522575378,0.000943504273891449,0.5399694442749023,0.39177778363227844,0.10723938792943954,,,,,
12,3349,,,,,,1.0932519435882568,0.0015638843178749084,0.7121554017066956,0.38094016909599304,0.10738717764616013,,,,,
12,3399,,,,,,1.062853455543518,0.0004394650459289551,0.6934363842010498,0.36937302350997925,0.10752438753843307,,,,,
12,3444,,,,,,,,,,,1.5822051763534546,0.001869255444034934,0.5347070693969727,1.0473110675811768,0.1076822429895401
13,3449,,,,,,1.070489525794983,0.001648537814617157,0.7441726922988892,0.3261519968509674,0.10768241435289383,,,,,
13,3499,,,,,,1.1554529666900635,0.0025898292660713196,0.8174842000007629,0.3377097249031067,0.10790260136127472,,,,,
13,3549,,,,,,0.977278470993042,0.0005521178245544434,0.6595403552055359,0.3176829218864441,0.10804648697376251,,,,,
13,3599,,,,,,1.0343098640441895,0.0011187046766281128,0.6837899088859558,0.3504081666469574,0.10819493979215622,,,,,
13,3649,,,,,,1.0592275857925415,0.0004915446043014526,0.735282838344574,0.3238956332206726,0.1083182841539383,,,,,
13,3699,,,,,,1.1731928586959839,0.0017377808690071106,0.7919872999191284,0.3810317814350128,0.10847558826208115,,,,,
13,3709,,,,,,,,,,,1.6483794450759888,0.0012714266777038574,0.5955279469490051,1.052724003791809,0.10850746929645538
14,3749,,,,,,1.1640374660491943,0.0009566992521286011,0.799013078212738,0.36492863297462463,0.1086183711886406,,,,,
14,3799,,,,,,1.1228752136230469,0.0006870478391647339,0.8129703998565674,0.30983617901802063,0.10877960175275803,,,,,
14,3849,,,,,,1.341019868850708,0.0019621700048446655,0.9638658165931702,0.37695786356925964,0.10891798883676529,,,,,
14,3899,,,,,,1.0920300483703613,2.92360782623291e-05,0.7444883584976196,0.3475387394428253,0.10905994474887848,,,,,
14,3949,,,,,,1.1770436763763428,0.0016088783740997314,0.8336145281791687,0.3432682752609253,0.10922720283269882,,,,,
14,3974,,,,,,,,,,,1.708112120628357,0.0013245046138763428,0.6340253353118896,1.0739543437957764,0.10929615050554276
15,3999,,,,,,0.9457955360412598,0.0005853399634361267,0.5550646185874939,0.3906724154949188,0.10936720669269562,,,,,
15,4049,,,,,,0.9981544017791748,0.00037716329097747803,0.6821633577346802,0.3159533143043518,0.10948135703802109,,,,,
15,4099,,,,,,1.148244857788086,0.0016426444053649902,0.8229622840881348,0.3251183331012726,0.10962315648794174,,,,,
15,4149,,,,,,1.0095168352127075,0.002811625599861145,0.6714915633201599,0.3377440869808197,0.10979399085044861,,,,,
15,4199,,,,,,1.2076606750488281,0.00039308518171310425,0.9215313196182251,0.2860899567604065,0.10992249101400375,,,,,
15,4239,,,,,,,,,,,1.7501558065414429,0.0018338114023208618,0.6593866348266602,1.0905859470367432,0.11009406298398972
16,4249,,,,,,1.1879067420959473,0.001840338110923767,0.8206357359886169,0.36708688735961914,0.11012677103281021,,,,,
16,4299,,,,,,1.1523951292037964,0.00024169683456420898,0.7827348113059998,0.3696361482143402,0.1102781817317009,,,,,
16,4349,,,,,,1.1785032749176025,0.0004985183477401733,0.8314360976219177,0.347017377614975,0.11045743525028229,,,,,
16,4399,,,,,,1.2029595375061035,0.003051377832889557,0.8591650128364563,0.3434893488883972,0.11059761792421341,,,,,
16,4449,,,,,,1.1706624031066895,0.0012195855379104614,0.7495488524436951,0.4209916293621063,0.1106763407588005,,,,,
16,4499,,,,,,1.0423178672790527,0.0003689676523208618,0.6814384460449219,0.3608424961566925,0.11081840097904205,,,,,
16,4504,,,,,,,,,,,1.7925087213516235,0.0015579462051391602,0.6683430075645447,1.124009370803833,0.11084214597940445
17,4549,,,,,,1.1053262948989868,0.00011166930198669434,0.7865567803382874,0.3187582790851593,0.1109679713845253,,,,,
17,4599,,,,,,1.2292193174362183,4.408508539199829e-05,0.9580425024032593,0.2711724042892456,0.11108905076980591,,,,,
17,4649,,,,,,1.088679552078247,0.0008602738380432129,0.7535006403923035,0.3350928723812103,0.11122096329927444,,,,,
17,4699,,,,,,1.1904575824737549,0.0030278563499450684,0.8758582472801208,0.3142964839935303,0.11137658357620239,,,,,
17,4749,,,,,,1.117641806602478,0.0011910125613212585,0.8019374012947083,0.3155853748321533,0.11152826249599457,,,,,
17,4769,,,,,,,,,,,1.8314812183380127,0.0010643303394317627,0.6943073272705078,1.137067437171936,0.11155889928340912
18,4799,,,,,,1.1622990369796753,0.0010270774364471436,0.8634896874427795,0.29870662093162537,0.11163860559463501,,,,,
18,4849,,,,,,1.211368441581726,0.0006076395511627197,0.8954728841781616,0.31583479046821594,0.11177533119916916,,,,,
18,4899,,,,,,1.282204031944275,0.0003704875707626343,0.9802021980285645,0.30196478962898254,0.11191366612911224,,,,,
18,4949,,,,,,1.1513341665267944,0.0015642493963241577,0.8145617842674255,0.33661597967147827,0.1120024099946022,,,,,
18,4999,,,,,,1.2383631467819214,0.000913575291633606,0.9377052783966064,0.30056652426719666,0.11213651299476624,,,,,
18,5034,,,,,,,,,,,1.8493306636810303,0.0011865869164466858,0.6868479251861572,1.1623640060424805,0.11223059892654419
19,5049,,,,,,1.2534143924713135,0.0012991800904273987,0.9619185924530029,0.2913658320903778,0.11228302121162415,,,,,
19,5099,,,,,,1.0849143266677856,0.0005514174699783325,0.7392041683197021,0.34565499424934387,0.11240123212337494,,,,,
19,5149,,,,,,1.2166873216629028,0.000287078320980072,0.9174913167953491,0.29916730523109436,0.11252851039171219,,,,,
19,5199,,,,,,1.0822570323944092,0.0006979033350944519,0.752612829208374,0.32957446575164795,0.11261634528636932,,,,,
19,5249,,,,,,1.0882362127304077,0.0009756982326507568,0.8175662159919739,0.2705724537372589,0.11275792866945267,,,,,
19,5299,,,,,,1.3354864120483398,0.0013965889811515808,1.0746965408325195,0.2606502175331116,0.11290851980447769,,,,,
19,5299,,,,,,,,,,,1.8829816579818726,0.002170418854802847,0.6919056177139282,1.1908589601516724,0.11290263384580612
20,5349,,,,,,0.9499073624610901,0.0018233805894851685,0.6411691904067993,0.30855587124824524,0.11299899965524673,,,,,
20,5399,,,,,,1.2244906425476074,0.00014085322618484497,0.9059257507324219,0.31855085492134094,0.11314266175031662,,,,,
20,5449,,,,,,1.230931043624878,0.00012833625078201294,0.855193555355072,0.3757246136665344,0.11325328052043915,,,,,
20,5499,,,,,,1.4775609970092773,0.00027444958686828613,1.1502482891082764,0.3272853195667267,0.11337718367576599,,,,,
20,5549,,,,,,1.224961519241333,0.000978715717792511,0.9317167401313782,0.29314693808555603,0.11353430151939392,,,,,
20,5564,,,,,,,,,,,1.9270687103271484,0.00020836293697357178,0.7406148910522461,1.1864334344863892,0.11355312168598175
21,5599,,,,,,1.1627027988433838,0.000993683934211731,0.876665472984314,0.28593796491622925,0.11360389739274979,,,,,
21,5649,,,,,,1.203350305557251,0.002026110887527466,0.8621021509170532,0.3410455584526062,0.11373914778232574,,,,,
21,5699,,,,,,1.2040923833847046,0.0001379251480102539,0.7766124606132507,0.42746609449386597,0.11386878788471222,,,,,
21,5749,,,,,,1.36031174659729,0.0006361603736877441,1.0098360776901245,0.350411981344223,0.11397922039031982,,,,,
21,5799,,,,,,1.1983990669250488,0.00044512003660202026,0.8706550598144531,0.32769957184791565,0.11407122761011124,,,,,
21,5829,,,,,,,,,,,1.9547417163848877,0.0008279458270408213,0.7255229949951172,1.2291357517242432,0.11410902440547943
22,5849,,,,,,1.2795737981796265,0.0006569772958755493,0.9992994070053101,0.28020867705345154,0.11412332952022552,,,,,
22,5899,,,,,,1.0746691226959229,0.0011750683188438416,0.7528738379478455,0.32167771458625793,0.11421635001897812,,,,,
22,5949,,,,,,1.152894139289856,0.0014882832765579224,0.866491973400116,0.2862533926963806,0.11432820558547974,,,,,
22,5999,,,,,,1.1212372779846191,0.001155652105808258,0.8369742035865784,0.2841475307941437,0.11443059146404266,,,,,
22,6049,,,,,,1.261009693145752,0.00011046230792999268,0.9407429695129395,0.3202556073665619,0.11455052345991135,,,,,
22,6094,,,,,,,,,,,1.9760972261428833,0.002397209405899048,0.7380386590957642,1.2378182411193848,0.11469905078411102
23,6099,,,,,,0.9689221382141113,0.001367419958114624,0.6628316640853882,0.3059537708759308,0.11470440030097961,,,,,
23,6149,,,,,,1.0951718091964722,0.00307290256023407,0.7635985016822815,0.33126598596572876,0.1147913709282875,,,,,
23,6199,,,,,,1.2263864278793335,0.0007526800036430359,0.9306502938270569,0.29566097259521484,0.11488962173461914,,,,,
23,6249,,,,,,1.186299443244934,0.00026295334100723267,0.8697031140327454,0.3165699541568756,0.11505508422851562,,,,,
23,6299,,,,,,1.034704566001892,0.00039639323949813843,0.6888368725776672,0.34582802653312683,0.11508886516094208,,,,,
23,6349,,,,,,1.2419394254684448,0.0001166611909866333,0.9482153058052063,0.29371243715286255,0.1151885911822319,,,,,
23,6359,,,,,,,,,,,2.021465539932251,0.0014900637324899435,0.7660467624664307,1.2552704811096191,0.11520707607269287
24,6399,,,,,,1.1271549463272095,0.0008816123008728027,0.7574136853218079,0.3696530759334564,0.11526954919099808,,,,,
24,6449,,,,,,1.2013317346572876,7.130950689315796e-05,0.9027694463729858,0.2985551357269287,0.11537281423807144,,,,,
24,6499,,,,,,1.401654839515686,0.0021016597747802734,1.11789071559906,0.2835538983345032,0.11545826494693756,,,,,
24,6549,,,,,,1.137102723121643,0.000681266188621521,0.8237192034721375,0.3133154511451721,0.11553079634904861,,,,,
24,6599,,,,,,1.1957025527954102,0.0011095181107521057,0.9384579658508301,0.2571336328983307,0.11562022566795349,,,,,
24,6624,,,,,,,,,,,2.0444955825805664,8.537620306015015e-05,0.7783728241920471,1.266113519668579,0.11567782610654831
25,6649,,,,,,1.1882911920547485,0.00026970356702804565,0.8639728426933289,0.3242913782596588,0.11575278639793396,,,,,
25,6699,,,,,,1.1435846090316772,0.001079075038433075,0.8396777510643005,0.303799033164978,0.11582652479410172,,,,,
25,6749,,,,,,1.2820730209350586,0.0002711266279220581,0.9339678883552551,0.3480781018733978,0.11591807007789612,,,,,
25,6799,,,,,,1.0874276161193848,0.0008079856634140015,0.7560357451438904,0.33131101727485657,0.11602266877889633,,,,,
25,6849,,,,,,1.1930161714553833,0.00012400001287460327,0.9101296663284302,0.28287410736083984,0.11607754230499268,,,,,
25,6889,,,,,,,,,,,2.148291826248169,0.0009311362518928945,0.86040860414505,1.2877906560897827,0.1161603108048439
26,6899,,,,,,1.18907630443573,0.0012055262923240662,0.8790866732597351,0.3098691403865814,0.11615180969238281,,,,,
26,6949,,,,,,1.4123756885528564,0.0005630776286125183,1.1392086744308472,0.27311068773269653,0.11623653024435043,,,,,
26,6999,,,,,,1.1180894374847412,0.0002975836396217346,0.8084262609481812,0.30963343381881714,0.11630886048078537,,,,,
26,7049,,,,,,1.301322102546692,4.661083221435547e-05,0.9889108538627625,0.3124065399169922,0.11635157465934753,,,,,
26,7099,,,,,,1.348021388053894,0.00031531602144241333,1.0918920040130615,0.25609779357910156,0.11647570133209229,,,,,
26,7149,,,,,,1.3843846321105957,0.001192934811115265,1.0529046058654785,0.33136072754859924,0.11654934287071228,,,,,
26,7154,,,,,,,,,,,2.1975269317626953,0.0013503283262252808,0.8978700637817383,1.2995219230651855,0.1165713295340538
27,7199,,,,,,1.0796587467193604,3.896653652191162e-05,0.7778330445289612,0.301821768283844,0.11661741882562637,,,,,
27,7249,,,,,,1.2022440433502197,0.0014161467552185059,0.9005513787269592,0.3015509843826294,0.11669835448265076,,,,,
27,7299,,,,,,1.2667063474655151,0.00040203332901000977,0.9962024092674255,0.2704637348651886,0.11677561700344086,,,,,
27,7349,,,,,,1.192585825920105,0.0014567822217941284,0.8776971697807312,0.3147430121898651,0.11684761196374893,,,,,
27,7399,,,,,,1.5208337306976318,0.0010049641132354736,1.249660611152649,0.271072655916214,0.11692702770233154,,,,,
27,7419,,,,,,,,,,,2.275237798690796,1.354515552520752e-05,0.9699772596359253,1.3052598237991333,0.11696310341358185
28,7449,,,,,,1.183668851852417,0.0001812949776649475,0.8577384948730469,0.3259122967720032,0.11701629310846329,,,,,
28,7499,,,,,,1.372715950012207,0.0016170069575309753,1.0753130912780762,0.2972411811351776,0.11715230345726013,,,,,
28,7549,,,,,,1.1567597389221191,0.00030282139778137207,0.8888103365898132,0.26791912317276,0.11718986183404922,,,,,
28,7599,,,,,,1.218685507774353,0.002086155116558075,0.9198668599128723,0.29861006140708923,0.11724353581666946,,,,,
28,7649,,,,,,1.3127247095108032,0.00032864511013031006,1.0248686075210571,0.28782323002815247,0.11729240417480469,,,,,
28,7684,,,,,,,,,,,2.344562530517578,5.6490302085876465e-05,1.0337576866149902,1.3107990026474,0.11736523360013962
29,7699,,,,,,1.4712607860565186,0.00031798332929611206,1.1804418563842773,0.29078713059425354,0.11739006638526917,,,,,
29,7749,,,,,,1.2844146490097046,0.0006421506404876709,0.9559115767478943,0.3284388780593872,0.11746475100517273,,,,,
29,7799,,,,,,1.3913019895553589,0.0008092895150184631,1.138081431388855,0.2531396150588989,0.11758041381835938,,,,,
29,7849,,,,,,1.2558385133743286,0.0009064674377441406,0.9597862958908081,0.2959616482257843,0.11763697862625122,,,,,
29,7899,,,,,,1.434416651725769,0.0021464675664901733,1.1225881576538086,0.3116138279438019,0.11774402111768723,,,,,
29,7949,,,,,,0.785906970500946,0.0015643388032913208,0.4280076324939728,0.35774287581443787,0.11781416833400726,,,,,
29,7949,,,,,,,,,,,2.37475323677063,0.0014309436082839966,1.0436817407608032,1.3309283256530762,0.11782263964414597
30,7999,,,,,,1.2308439016342163,0.00020698457956314087,0.9364789724349976,0.2943442165851593,0.11786706000566483,,,,,
30,8049,,,,,,1.4769164323806763,0.00023449957370758057,1.2146093845367432,0.262283593416214,0.11795096099376678,,,,,
30,8099,,,,,,1.6237494945526123,0.0015262812376022339,1.3366167545318604,0.28698021173477173,0.118026502430439,,,,,
30,8149,,,,,,1.248902440071106,0.00027097761631011963,0.9052000045776367,0.343675434589386,0.11811291426420212,,,,,
30,8199,,,,,,1.2724964618682861,0.0014397799968719482,1.0071362257003784,0.265216201543808,0.11820174753665924,,,,,
30,8214,,,,,,,,,,,2.419217348098755,0.0006919130682945251,1.077919602394104,1.3412286043167114,0.11821681261062622
31,8249,,,,,,1.4092439413070679,0.0011125728487968445,1.0937292575836182,0.31540346145629883,0.11827833205461502,,,,,
31,8299,,,,,,1.4141921997070312,0.0016070455312728882,1.1385258436203003,0.2755057215690613,0.11833594739437103,,,,,
31,8349,,,,,,1.3665802478790283,0.00019603222608566284,1.1113048791885376,0.2552557587623596,0.11840231716632843,,,,,
31,8399,,,,,,1.6682767868041992,0.0008266866207122803,1.3905636072158813,0.2776305377483368,0.11848873645067215,,,,,
31,8449,,,,,,1.431782603263855,0.0018149837851524353,1.1575071811676025,0.2740938365459442,0.11859701573848724,,,,,
31,8479,,,,,,,,,,,2.4010727405548096,0.00030465424060821533,1.069879174232483,1.3311641216278076,0.11864957213401794
32,8499,,,,,,1.3269215822219849,0.0010726004838943481,1.0549153089523315,0.27189901471138,0.11865884810686111,,,,,
32,8549,,,,,,1.307694673538208,0.0002290084958076477,1.0206339359283447,0.28703784942626953,0.11874587833881378,,,,,
32,8599,,,,,,1.4461054801940918,0.0015993043780326843,1.1859049797058105,0.2600404620170593,0.11879780888557434,,,,,
32,8649,,,,,,1.3577042818069458,0.000771254301071167,1.0682244300842285,0.2894027829170227,0.1188831776380539,,,,,
32,8699,,,,,,1.3882454633712769,0.0007753670215606689,1.1015654802322388,0.28660252690315247,0.11895416676998138,,,,,
32,8744,,,,,,,,,,,2.438342809677124,0.0009825751185417175,1.0793664455413818,1.3588776588439941,0.11903256922960281
33,8749,,,,,,1.4662275314331055,0.0007720440626144409,1.1791249513626099,0.2870253324508667,0.11903846263885498,,,,,
33,8799,,,,,,1.5671597719192505,0.0008463934063911438,1.276827096939087,0.2902480363845825,0.11909037828445435,,,,,
33,8849,,,,,,1.317788004875183,0.0001603737473487854,1.0631184577941895,0.2546534836292267,0.11915100365877151,,,,,
33,8899,,,,,,1.508368968963623,0.0008406415581703186,1.2210512161254883,0.2872336804866791,0.1192123144865036,,,,,
33,8949,,,,,,1.4357867240905762,0.0021415725350379944,1.1555123329162598,0.2800602614879608,0.1192944198846817,,,,,
33,8999,,,,,,1.3173084259033203,0.00033642351627349854,1.0269081592559814,0.2903667092323303,0.11935088038444519,,,,,
33,9009,,,,,,,,,,,2.4431569576263428,0.0010844990611076355,1.1166855096817017,1.3263624906539917,0.11938638985157013
34,9049,,,,,,1.4642536640167236,0.0005070269107818604,1.2196383476257324,0.2445646971464157,0.11944407224655151,,,,,
34,9099,,,,,,1.2487576007843018,0.0006816014647483826,0.9911687970161438,0.2575205862522125,0.11949606984853745,,,,,
34,9149,,,,,,1.3642812967300415,0.0005629956722259521,1.0973185300827026,0.2669064700603485,0.11958057433366776,,,,,
34,9199,,,,,,1.4112943410873413,0.00011599063873291016,1.129174828529358,0.282107949256897,0.1195993423461914,,,,,
34,9249,,,,,,1.4653887748718262,0.0017196759581565857,1.1704665422439575,0.2947501838207245,0.11966624855995178,,,,,
34,9274,,,,,,,,,,,2.46930193901062,0.0011014118790626526,1.1410773992538452,1.3281148672103882,0.11973562091588974
35,9299,,,,,,1.638202428817749,0.00014007091522216797,1.3515498638153076,0.2866385877132416,0.11975505948066711,,,,,
35,9349,,,,,,1.2839205265045166,0.0018077120184898376,0.9632552266120911,0.32048460841178894,0.1198403537273407,,,,,
35,9399,,,,,,1.262067198753357,0.0002095252275466919,0.9963306188583374,0.2657155990600586,0.1198916807770729,,,,,
35,9449,,,,,,1.5072604417800903,0.0002380162477493286,1.2417597770690918,0.265476793050766,0.11995386332273483,,,,,
35,9499,,,,,,1.4274182319641113,0.0008679106831550598,1.1653841733932495,0.26194730401039124,0.1200173944234848,,,,,
35,9539,,,,,,,,,,,2.5111513137817383,0.00044096261262893677,1.1743412017822266,1.3367656469345093,0.12008189409971237
36,9549,,,,,,1.5112214088439941,2.5480985641479492e-06,1.2358492612838745,0.27537187933921814,0.1200961172580719,,,,,
